text,label,text_raw,label_gender
"Immediately after Blackwood's penalty, wide receiver Charlie Brown's 26-yard reception advanced the Redskins to the Dolphins 16-yard line. After calling their final timeout with 14 seconds left, Washington made one last attempt to score a touchdown before trying a field goal. <TAG-A> Theismann <TAG-A>'s subsequent pass was caught by <TAG-B> Garrett <TAG-B>, but <TAG-P> he <TAG-P> was tackled at the 9-yard line by defensive back Glenn Blackwood, preventing any possible field goal attempt as the Redskins were unable to stop the clock before time expired in the half.",2,"Immediately after Blackwood's penalty, wide receiver Charlie Brown's 26-yard reception advanced the Redskins to the Dolphins 16-yard line. After calling their final timeout with 14 seconds left, Washington made one last attempt to score a touchdown before trying a field goal. Theismann's subsequent pass was caught by Garrett, but he was tackled at the 9-yard line by defensive back Glenn Blackwood, preventing any possible field goal attempt as the Redskins were unable to stop the clock before time expired in the half.",0
"Karl Philipp F*rst zu Schwarzenberg (or Charles Philip, Prince of Schwarzenberg (April 18, 1771 -- October 15, 1820) was an Austrian field marshal. Karl Philipp was born in Vienna as the son of <TAG-A> Johann Nepomuk <TAG-A> Anton of <TAG-B> Schwarzenberg <TAG-B> and Marie Eleonore Countess of *ttingen-Wallerstein. <TAG-P> He <TAG-P> entered the imperial cavalry in 1788, fought in 1789 under Lacy and Loudon against the Turks, distinguished himself by his bravery, and became major in 1792.",2,"Karl Philipp F*rst zu Schwarzenberg (or Charles Philip, Prince of Schwarzenberg (April 18, 1771 -- October 15, 1820) was an Austrian field marshal. Karl Philipp was born in Vienna as the son of Johann Nepomuk Anton of Schwarzenberg and Marie Eleonore Countess of *ttingen-Wallerstein. He entered the imperial cavalry in 1788, fought in 1789 under Lacy and Loudon against the Turks, distinguished himself by his bravery, and became major in 1792.",0
"<TAG-A> Laura Elizabeth Pedersen <TAG-A> was born in Buffalo, New York, the only child of <TAG-B> Ellen Elizabeth <TAG-B> (n*e Watson) and John Anders Pedersen, a nurse and a State Supreme Court reporter. <TAG-P> She <TAG-P> grew up in Amherst, New York at 419 Frankhauser Road and attended the Unitarian Universalist Church of Amherst.",1,"Laura Elizabeth Pedersen was born in Buffalo, New York, the only child of Ellen Elizabeth (n*e Watson) and John Anders Pedersen, a nurse and a State Supreme Court reporter. She grew up in Amherst, New York at 419 Frankhauser Road and attended the Unitarian Universalist Church of Amherst.",1
"As a concert clarinetist, he has performed as a soloist with orchestras throughout the world and performed in concerts of chamber music internationally. He has recorded for Ariola Records, Decca Records, Deutsche Grammophon, His Master's Voice, and the Telarc International Corporation among other record labels. Born in Vienna, <TAG-A> Prinz <TAG-A> began studying the clarinet at the age of 9 at the University of Music and Performing Arts, Vienna with <TAG-B> Leopold Wlach <TAG-B> of the Vienna Philharmonic. <TAG-P> He <TAG-P> also earned a diploma in piano performance, studying from 1942 with Bruno Seidlhofer.",1,"As a concert clarinetist, he has performed as a soloist with orchestras throughout the world and performed in concerts of chamber music internationally. He has recorded for Ariola Records, Decca Records, Deutsche Grammophon, His Master's Voice, and the Telarc International Corporation among other record labels. Born in Vienna, Prinz began studying the clarinet at the age of 9 at the University of Music and Performing Arts, Vienna with Leopold Wlach of the Vienna Philharmonic. He also earned a diploma in piano performance, studying from 1942 with Bruno Seidlhofer.",0
"The concept of Mary's vow of virginity had already appeared in the Protoevangelium (4:1) which asserted that Mary's mother, <TAG-A> Anne <TAG-A>, gave <TAG-B> Mary <TAG-B> as a ``virgin of the Lord'' in service in the Temple, and that Joseph, a widower, was to serve as <TAG-P> her <TAG-P> guardian (legal protections for women depended on their having a male protector: father, brother, or, failing that, a husband).",2,"The concept of Mary's vow of virginity had already appeared in the Protoevangelium (4:1) which asserted that Mary's mother, Anne, gave Mary as a ``virgin of the Lord'' in service in the Temple, and that Joseph, a widower, was to serve as her guardian (legal protections for women depended on their having a male protector: father, brother, or, failing that, a husband).",1
"Camille Souter captures light and color, texture and form in intimate almost abstract paintings of unexpected subjects, her subject matter has included landscapes, still lifes and slaughterhouses. In Circa '''89''' in a review of Camille Souter's joint show with Nano Reid, <TAG-A> Vona Groarke <TAG-A> writes: ``<TAG-B> Camille Souter <TAG-B>'s paintings have a statuesque elegance to them, even when the subject is something as banal as silage bags. <TAG-P> She <TAG-P> is an artist who avoids prettiness while seeking beauty.''",2,"Camille Souter captures light and color, texture and form in intimate almost abstract paintings of unexpected subjects, her subject matter has included landscapes, still lifes and slaughterhouses. In Circa '''89''' in a review of Camille Souter's joint show with Nano Reid, Vona Groarke writes: ``Camille Souter's paintings have a statuesque elegance to them, even when the subject is something as banal as silage bags. She is an artist who avoids prettiness while seeking beauty.''",1
"In 1889, Le Verrier was succeeded by Am*d*e Mouchez who set to work to bring astrophysics into the mainstream by hiring Deslandres. Deslandres developed the spectroheliograph simultaneously with George Hale. In 1898, he joined Janssen at Meudon, increasing the scientific staff by 100%. On <TAG-A> Janssen <TAG-A>'s death in 1907, <TAG-B> Deslandres <TAG-B> became director and embarked on a programme of expansion. At the outbreak of World War I in 1914, though already in <TAG-P> his <TAG-P> 60s, he returned to active service in the engineers as a major and later lieutenant colonel.",2,"In 1889, Le Verrier was succeeded by Am*d*e Mouchez who set to work to bring astrophysics into the mainstream by hiring Deslandres. Deslandres developed the spectroheliograph simultaneously with George Hale. In 1898, he joined Janssen at Meudon, increasing the scientific staff by 100%. On Janssen's death in 1907, Deslandres became director and embarked on a programme of expansion. At the outbreak of World War I in 1914, though already in his 60s, he returned to active service in the engineers as a major and later lieutenant colonel.",0
"Normand had been Busch's friend and mentor prior to the incident. According to some accounts, Busch inflicted a serious head injury on Normand by striking her with a vase (she was known for pinpoint throwing accuracy); <TAG-A> Normand <TAG-A> died a few years later at age 37 from health problems, principally tuberculosis. At the pinnacle of <TAG-P> her <TAG-P> film career, <TAG-B> Busch <TAG-B> was known as the versatile vamp.",2,"Normand had been Busch's friend and mentor prior to the incident. According to some accounts, Busch inflicted a serious head injury on Normand by striking her with a vase (she was known for pinpoint throwing accuracy); Normand died a few years later at age 37 from health problems, principally tuberculosis. At the pinnacle of her film career, Busch was known as the versatile vamp.",1
"The Shrike as ``Ann Downs'' (January 15, 1952 -- May 31, 1952) Craig's Wife (February 12, 1947 -- April 12, 1947) (revival) The Rich Full Life (November 9, 1945 -- December 1, 1945) Angel Street as ``<TAG-A> Bella Manningham <TAG-A>'' (December 5, 1941 -- December 30, 1944) All of the four plays were made into films, but <TAG-B> Evelyn <TAG-B> did not appear in any of them. <TAG-P> She <TAG-P> did appear in other films, including as ``Miss Lonelyhearts'', the lonely alcoholic spied on by James Stewart in Alfred Hitchcock's Rear Window.",2,"The Shrike as ``Ann Downs'' (January 15, 1952 -- May 31, 1952) Craig's Wife (February 12, 1947 -- April 12, 1947) (revival) The Rich Full Life (November 9, 1945 -- December 1, 1945) Angel Street as ``Bella Manningham'' (December 5, 1941 -- December 30, 1944) All of the four plays were made into films, but Evelyn did not appear in any of them. She did appear in other films, including as ``Miss Lonelyhearts'', the lonely alcoholic spied on by James Stewart in Alfred Hitchcock's Rear Window.",1
"Senators David Boren (D-OK) and Ernest Hollings (D-SC) voted in favor, with Senators John Chafee (R-RI), Bob Packwood (R-OR), Richard Shelby (D-AL), Arlen Specter (R-PA), Robert Stafford (R-VT), John Warner (R-VA) and Lowell P. Weicker, Jr. (R-CT) all voting no. Following <TAG-A> Bork <TAG-A>'s defeat, <TAG-B> Reagan <TAG-B> announced <TAG-P> his <TAG-P> intention to nominate Douglas H. Ginsburg, a former Harvard Law professor whom Reagan had appointed to the District of Columbia Circuit the previous year.",2,"Senators David Boren (D-OK) and Ernest Hollings (D-SC) voted in favor, with Senators John Chafee (R-RI), Bob Packwood (R-OR), Richard Shelby (D-AL), Arlen Specter (R-PA), Robert Stafford (R-VT), John Warner (R-VA) and Lowell P. Weicker, Jr. (R-CT) all voting no. Following Bork's defeat, Reagan announced his intention to nominate Douglas H. Ginsburg, a former Harvard Law professor whom Reagan had appointed to the District of Columbia Circuit the previous year.",0
"Mike Karr's final installment, on October 10, had the intrepid lawyer departing for the state capital to organize a crime commission. For the next two months, the plotlines centered around supporting character Ed Gibson, another crime-fighting attorney, played by Larry Hagman, until Mike Karr, now portrayed by <TAG-A> Laurence Hugo <TAG-A>, returned in mid-December. Although <TAG-P> he <TAG-P> was born in the San Francisco Bay area, <TAG-B> Larkin <TAG-B> had spent his entire career in other venues and was now, shortly before his fiftieth birthday, returning to his native state of California.",2,"Mike Karr's final installment, on October 10, had the intrepid lawyer departing for the state capital to organize a crime commission. For the next two months, the plotlines centered around supporting character Ed Gibson, another crime-fighting attorney, played by Larry Hagman, until Mike Karr, now portrayed by Laurence Hugo, returned in mid-December. Although he was born in the San Francisco Bay area, Larkin had spent his entire career in other venues and was now, shortly before his fiftieth birthday, returning to his native state of California.",0
