text,label,uncertain_fact_feeling,ff-label
"Why can't you answer questions directly? anyway, I support ct in passing civil unions or marriage lite as I like to see it, but It doesn't confer equality. If it is really equ8al than it would be marrige. Reason beinbg portablity ( irealize you think that some day we might have that, but we don't so far and we cannot ccontrol other countries who may have gay marriage but not cilvil unions and may not recognize civil unions but recognize marriage.) If it is good for straight couples, it should be equally good for all couples. . No one is more superior. Everyone should be equal. Marriage for all is equals.",0.666666666667,0.0,1
"Sorry, but that's not in the Establishment Clause of the First Amendment. Try again.",2.4,0.2,1
"And, if he is perfect, and perfection cannot arise spontaneously, did he create himself with his own thoughts? Alternatively, did he come into existance at the beginning of time? In that case, what created time and God? Otherwise, if God and time have gone back forever, why did he wait forever before creating the earth?",-0.8571428571430001,0.0,0
"I do not argue so much the quality of llife of an individual woman but more for the quality of life, indeed of having access to life itself, of the children of the woman involved, because in many situations the concern and nurturance of a mother may be the only thing keeping children alive, especially in poor, war-torn nations that do not enjoy the relative wealth of the United States.",1.33333333333,0.166666666667,1
And the answer is: we don't know. Maybe it came from nowhere. Maybe it was created. We don't know.,1.2,0.2,1
"""Babies"" are a stage reached after birth. If you are talking about abortions, then no babies are involved, anti-choice, histrionic revisionist linguistics none withstanding",1.83333333333,0.0,1
"Not just mine. I'm in good company. Let's remember that most of the ""theories"" you reject were formulated by people steeped in the same Judeo-Christian traditions as you and I. Why did they need the explanations science offered? What if anything was lacking in their faith? Did their work in science diminish their faith? Is life any less ""miraculous"" when viewed through science?",0.2,0.0,1
"Except in the Dred Scott case the court wasn't trying to determine whether slavery was a collective or individual right, or what the constitution applied to in regard to slavery.",3.6,0.0,1
And therefore a transitional by definition.,2.0,0.166666666667,1
Sounds like a good plan to me...,0.6,0.0,1
"First off, God is asinine enough to kill what your ilk calls ""innocent foetuses"", etc., so I wouldn't put anything past him. Secondly, I see you are falling into the usual O.P. of your ilk: when without an argument, attack the opponent on a simple spelling error (especially when the one letter is right next to the one intended on the keyboard ""n"" is right next to ""b"" last time I checked). Really Phyllis, get an actual argument instead of attacking your opponent on spelling errors.",-3.33333333333,0.0,0
"Thanks, that's very kind of you.",-2.0,0.6,0
"As I pointed out, you don't understand what either evolution or natural selection are. Evolution is a change in the relative frequencies in inheritable characteristics in a population over generations. If the number of long haired animals became more frequent in the population, then evolution has occurred. Natural selection may (or may not) be the mechanism that caused the change.",1.5,0.0,1
"Well, if my points in this thread are so easy to refute then why do you focus on addressing arguments made in another thread? I'm not fooled by anyone who claims to have a winning hand but won't show others his cards.",-2.6,0.2,0
"Again, a perspective problem. I do believe that man would not be here to govern without God, so our argument goes deeper into a realm where I would have to convince you that there is a God, or you would have to convince me that there is no God. I really don't think we are going to get anywhere from this angle. Just too many differences in beliefs.",0.2,0.2,1
"Can you please provide a cite in the Constitution that supports the notion that a Supreme Court Justice nominee has the power to declare that any case is ""settled law"" and the subsequent power to make it so? I didn't think so.",1.33333333333,0.0,1
"Actually, I can not accept that claim. Before then, the absolutely youngest ever surviving fetus was deliver at 19 weeks, 6 days. 12 weeks would be a worldwide sensation. I would recommend that you double-check your source. Viability is still defined as the age at which 50% survive, which still is at around 24 weeks gestation/26 weeks pregnancy.",3.0,0.0,1
"What do you find so remarkable about them? Do you just like hearing the ""f"" word?",-1.0,0.166666666667,0
"Same thing happened in Rwanda. First they put the names of all Tutsis on lists. Then, the Hutu came around with machettes and took them off of the lists....permanently. emoticon_wow",2.8,0.0,1
"I know very little about evolution, but I think that the half ape thing stems from the misconception that some people have that evolution means that humans are decended from apes, so our ancestor would be a half man/half ape. Instead, I believe that biologists think that apes and humans share a common ancestor, but our evolutionary paths diververged long ago. Please anyone feel free to argue/correct me, since I said, I am by no means an expert on evolution.",1.28571428571,0.142857142857,1
