text,Flag_Waving,Slogans,Doubt,Conversation_Killer,Loaded_Language,Causal_Oversimplification,Obfuscation-Vagueness-Confusion,Appeal_to_Fear-Prejudice,Straw_Man,Appeal_to_Popularity,Appeal_to_Hypocrisy,Name_Calling-Labeling,Exaggeration-Minimisation,Whataboutism,Appeal_to_Authority,Guilt_by_Association,Repetition,Red_Herring,False_Dilemma-No_Choice,label
"The risk of Ebola spreading within Congo is “very high,” according to authorities, and the disease could also move into nine neighboring countries, the World Health Organization has warned. The WHO, however, stopped short of declaring the outbreak a global health emergency. WHO said there should not be restrictions on international travel or trade.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
"“That’s kind of my attitude now: If I don’t expect the Catholic Church to do anything, then I won’t be too disappointed when they don’t do anything,” he continued.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
The prominent Twentieth Century Indian Islamic scholar Muhammad Ashiq Ilahi Bulandshahri explains the passage this way:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"And when Herod would have brought him forth, the same night Peter was sleeping between two soldiers, bound with two chains: and the keepers before the door kept the prison.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"“I really dislike when people who are older say that our generation needs to be exposed to the real world. Obviously the world is not a safe space but just accepting that it’s not and continuing to perpetuate the un-safeness of it… is saying that it can’t be changed,” said Jao. “When older generations say you need to stop being so sensitive, it’s like undermining what our generation is trying to do in accepting others and making it safer.”",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"5 women. 3 Hispanic men. 3 black men (one with an Arabic/possibly Islamic surname), and 3 white guys.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
I respectfully suggest that Dr. Fastiggi’s comments evince a need for serious study and reflection before he ventures further opinions on this controversy in public.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
"Down in San Antonio, Texas the dangerous and violent predilections of the left reared its ugly head once again.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Police had previously gone to home where Ohio patrol officers were killed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"While in China, if you experience any unusual acute auditory or sensory phenomena accompanied by unusual sounds or piercing noises, do not attempt to locate their source, the alert advised.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"The report and the former officials' response highlight how controversial the Iran deal continues to be, even after President Donald Trump's May 8 decision to leave the international pact. That move continues to roil relations with European allies who are sticking with the Iran deal. They appealed to the US on Wednesday to exempt them from sanctions as they continue to do business with Tehran.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
I categorically and unequivocally deny the allegation against me by Dr. Ford. I never had any sexual or physical encounter of any kind with Dr. Ford. I am not questioning that Dr. Ford may have been sexually assaulted by some person in some place at some time. But I have never done that to her or to anyone.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
"Yes, the clever and tyrannical Bergoglio, through his manipulation of synods, footnotes, exhortations, personal phone calls, airplane pressers, and correspondence has nearly completed his task of modernizing the Roman Catholic Church in the past 5 years.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
"“Let’s face it, twice before the attack ISIS warned the United States that they would attack Las Vegas and then after the attack claimed responsibility four times,” Perry continued.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
"Has President Trump thought through where we are going with this deepening commitment in Syria, where we have only 2,000 troops and no allies but the Kurds, while on the other side is the Syrian army, Hezbollah, Russia and Iran, and Shiite militias from Iraq, Afghanistan and Pakistan?",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
"Disapproval for Kavanaugh … is at an unprecedented level for a Supreme Court nominee amid the allegations against him, according to a new USA TODAY/Ipsos Public Affairs Poll. Those surveyed said by 40 percent to 31 percent that the Senate shouldn't vote to approve his nomination, the first time a plurality of Americans have opposed a Supreme Court nominee since polling on the issue began.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"However, the official report failed to catalogue the dead woman who was shot in the parking lot of a Haven Street business.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"For example, with religious freedom: now the Holy See and all the Nuncios are against the Catholic State in the name of the Council - in the name of the Declaration of Religious Freedom. I have heard this (personally) twice. The first time I was in Columbia.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Hadeed: You’re not answering the question.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
He also referred to Michel's ultimatum as unacceptable and shocking.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
"Former head of the Democratic National Committee, Debbie Wasserman Schultz is on the front line of aiding and abetting Awan and his associates as has been revealed by Luke Rosiak of The Daily Caller.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
HANNITY: Do believe or you know? I can’t ask Victoria that question because she won’t tell me.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"Powell is not only a partner at Goldman Sachs, which has a sordid history of its own, but also worked in the George W. Bush administration.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
"The Deep State: The Fa... Mike Lofgren Best Price: $7.55 Buy New $6.00 (as of 11:45 EDT - Details) Trump ordered the DOJ to release the text messages of former FBI Director James Comey, his deputy Andrew McCabe, now-fired special agent Peter Strzok, former FBI attorney Lisa Page and twice-demoted DOJ official Bruce Ohr.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
The fortunes that the Washington Post and the New York Times made on Mueller leaks and conspiracy theories are priceless.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
"Certainly this record of the European Carmelites’ meeting is jammed with hints that Cor orans was on the way. On the final day of the meeting, the “theme for the day” was offered by then-Father General Luis Arostegui: “Government: the need for change. Autonomy and Association; autonomy and Fr. General; other solutions to government.”",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"Key is the development of a single record for a voter that aggregates all that is known about them. In 2016 smart phones will be used to identify, meet, and update profiles on the voter. A dynamic volunteer can easily speak with a voter and, with their email or other digital handle, get the voter videos and other answers to areas they care about (“the benefits of ACA to you” etc.)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"“Their only defense was that the activities they described were either non-partisan or were not officially taken by the company,” Carlson said Monday night, describing Google’s official response to his requests for comment, before challenging the company’s response: “But of course they were both. Plenty of people in Google knew what was going on and we haven’t seen any evidence anyone at Google disapproved of it and tried to rein it in.”",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,True
"Campbell uncovered a Russian plot to penetrate the Obama administration and gain approval for the Uranium One sale, including a 2010 email which describes “Russia’s intent on expanding its Uranium expansion in the United States.”",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"“The election is over and hardworking Georgians are ready to move forward,” he said. “We can no longer dwell on the divisive politics of the past but must focus on Georgia’s bright and promising future.”",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Barr has said he will write his own account of Mueller’s findings and communicate it to Congress and the American public.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
"So, I have confidence. It is impossible for the Church to change its tradition. The tradition of twenty centuries. That we cannot change. The Church is tradition. The Church is tradition. It is not revolution. I thank you for your attention.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
"That money includes nearly $7 billion announced on Wednesday and will help the bankrupt U.S. territory recover from September's Hurricane Maria, according to a statement on Friday from Governor Ricardo Rossello and Jenniffer Gonzalez, Puerto Rico's nonvoting member of the U.S. Congress.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"State Democratic Party legislators who backed the bill said it was necessary despite the ""poison pill"" of allowing more guns in schools under the guardian programme. Florida now joins at least six other states in allowing school employees to carry firearms.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
"Just hours after finishing a tumultuous election recount, Broward Supervisor of Elections Brenda Snipes submitted her resignation, ending a 15-year tenure full of botched elections, legal disputes and blistering criticism. take our poll - story continues below Should Jim Acosta have gotten his press pass back? Should Jim Acosta have gotten his press pass back?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Paul contends that the Trump nominations directly contradict promises the president made on the campaign trail.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"Former Speaker of the House, Newt Gingrich, concurred with Hemingway arguing that by any standard Trump has been far tougher on Russia than Obama was.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Defense Attorney : When did this occur Ms. Ford?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"CNN's Jim Acosta told CNN's Anderson Cooper that he *never* touched the female White House aide that tried to take the mic away from him. CNN showed the clip but edited out the part where he clearly touched her. Cooper offered no pushback on Acosta's blatant lie. pic.twitter.com/65rP9xWWyI — Ryan Saavedra ( ) November 8, 2018",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,True
"Goldwater took on the GOP establishment in the primaries, voted against the Civil Rights Act of 1964, defiantly declared, ""Extremism in the defense of liberty is no vice,"" and then went down to defeat battling to the end after the assassination of JFK made LBJ invincible.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
"Too bad the mainstream press has never given that manual the consideration it deserves. If it did, it might not be so deferential to the deal that Trump and the CIA are about to make to continue the JFK assassination cover-up by continuing to keep some of the CIA’s decades-old JFK’s related assassination records secret from the American people.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
"“It is not an exaggeration to say that on that day the old Holy Office, as it presented itself then, was destroyed by Ratzinger in union with his Archbishop.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Why were people getting haircuts at the crime scene? How many more victims went ignored by investigators?,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
"Don't say you were not warned, America. Apparently, the US didn't learn from its first dealings in regime change decades ago and is now prepared to give it another shot, according to leaked documents.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
"Garcia Zarate, a 45-year-old Mexican national who was homeless and living in the US illegally when he fired the shot that killed Steinle, was acquitted by a jury on murder and manslaughter charges. The jury convicted him of the lesser charge of being a felon in possession of a gun, which carries a maximum sentence of three years in state prison.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"Prohibiting persons who are under domestic violence restraining orders, convicted of misdemeanor domestic violence crimes or stalking from possessing or purchasing firearms.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Where is the outrage?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"Nor could Cardinals Giovanni Lajolo and Dominique Mamberti have failed to know. As Secretaries for Relations with States, they participated several times a week in collegial meetings with the Secretary of State.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
"The first order of business is to scuttle the upcoming October Synod on Young People, the Faith, and Vocational Discernment. Remember that influential Roman gentleman friend of McCarrick who said that Bergoglio could reform the Church in 5 years? Bergoglio’s upcoming Synod on Young People will serve as the culminating vehicle for the 5 year modernist reform of the St. Gallen Mafia.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,True
"“With a pardon there’s no magic wand that that gets waved and makes everything right,” he said, “But I try to stay positive and look forward.”",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
